-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 12/31/2019 
Location: Latitude  27.6667   Longitude 85.35 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2MWET MERRA2 1/2x1/2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M
27.66671,85.35001,2013,05,22,    1.42,   10.68,   53.61,   83.61,   10.16,   22.96,   11.97,   11.97,   27.67,   17.51,   22.10
27.66671,85.35001,2013,05,23,    0.66,   10.33,   53.01,   83.50,   11.00,   22.83,   11.42,   11.42,   27.62,   16.62,   21.71
27.66671,85.35001,2013,05,24,    0.08,    8.73,   43.73,   83.46,   13.61,   22.91,    8.86,    8.87,   29.04,   15.43,   22.13
27.66671,85.35001,2013,05,25,    2.01,    8.60,   40.51,   83.55,   12.81,   23.49,    8.67,    8.67,   29.91,   17.10,   23.14
27.66671,85.35001,2013,05,26,    3.93,    9.40,   44.52,   83.63,   11.31,   23.48,    9.97,    9.97,   29.02,   17.71,   23.07
27.66671,85.35001,2013,05,27,    0.48,   10.37,   49.32,   83.67,    9.96,   24.35,   11.56,   11.56,   28.59,   18.64,   23.00
27.66671,85.35001,2013,05,28,    0.40,    9.62,   47.18,   83.62,   11.16,   23.69,   10.46,   10.46,   28.57,   17.41,   22.50
27.66671,85.35001,2013,05,29,    1.46,    8.83,   43.54,   83.65,   12.42,   23.71,    9.04,    9.04,   28.94,   16.52,   22.40
27.66671,85.35001,2013,05,30,   15.27,    9.88,   52.85,   83.57,    9.75,   21.84,   10.30,   10.30,   26.37,   16.62,   21.05
27.66671,85.35001,2013,05,31,   20.97,   12.53,   72.54,   83.48,    6.55,   20.53,   14.23,   14.23,   23.24,   16.70,   19.73
27.66671,85.35001,2013,06,01,    2.58,   12.38,   75.05,   83.69,    7.10,   20.00,   14.24,   14.24,   23.41,   16.31,   19.03
27.66671,85.35001,2013,06,02,    0.18,   10.91,   59.20,   83.71,   11.50,   22.20,   12.33,   12.33,   26.71,   15.20,   20.84
27.66671,85.35001,2013,06,03,    0.15,   10.35,   51.82,   83.62,   11.25,   23.15,   11.38,   11.38,   27.93,   16.68,   22.14
27.66671,85.35001,2013,06,04,    1.48,   11.55,   56.83,   83.67,   10.15,   23.78,   13.18,   13.18,   27.68,   17.52,   22.42
27.66671,85.35001,2013,06,05,    7.38,   12.69,   63.13,   83.68,   10.05,   23.70,   14.59,   14.59,   27.52,   17.47,   22.23
27.66671,85.35001,2013,06,06,   16.62,   14.03,   73.30,   83.58,    8.75,   22.88,   16.09,   16.09,   26.30,   17.55,   21.40
27.66671,85.35001,2013,06,07,   22.84,   15.02,   81.25,   83.59,    7.87,   22.32,   17.17,   17.17,   25.39,   17.52,   20.82
27.66671,85.35001,2013,06,08,   10.36,   14.64,   77.73,   83.45,    8.47,   22.60,   16.79,   16.79,   25.61,   17.13,   21.11
27.66671,85.35001,2013,06,09,    2.68,   14.81,   74.87,   83.36,    9.26,   23.23,   16.86,   16.86,   26.77,   17.51,   21.89
27.66671,85.35001,2013,06,10,    8.08,   14.69,   71.05,   83.42,    9.79,   23.64,   16.53,   16.53,   27.64,   17.85,   22.63
27.66671,85.35001,2013,06,11,    4.35,   15.14,   71.54,   83.57,    9.16,   24.01,   17.31,   17.31,   27.66,   18.49,   23.04
27.66671,85.35001,2013,06,12,    5.64,   14.87,   70.48,   83.50,    9.94,   24.11,   17.02,   17.02,   28.32,   18.38,   22.98
27.66671,85.35001,2013,06,13,    0.43,   14.90,   71.69,   83.47,    8.79,   24.34,   17.01,   17.01,   27.60,   18.81,   22.73
27.66671,85.35001,2013,06,14,    0.29,   14.84,   74.15,   83.41,    8.59,   23.70,   16.90,   16.90,   26.93,   18.35,   22.09
27.66671,85.35001,2013,06,15,    1.45,   14.37,   79.81,   83.54,    5.32,   21.19,   16.43,   16.43,   23.13,   17.81,   20.39
27.66671,85.35001,2013,06,16,   16.14,   14.48,   80.94,   83.59,    6.11,   20.82,   16.49,   16.49,   23.48,   17.38,   20.30
27.66671,85.35001,2013,06,17,   46.09,   14.37,   77.76,   83.51,    8.63,   21.43,   16.28,   16.28,   25.46,   16.82,   20.82
27.66671,85.35001,2013,06,18,    5.66,   14.48,   76.65,   83.35,    8.47,   21.83,   16.42,   16.42,   25.73,   17.25,   21.13
27.66671,85.35001,2013,06,19,    5.39,   14.95,   80.68,   83.34,    7.30,   22.06,   17.00,   17.00,   24.81,   17.51,   20.81
27.66671,85.35001,2013,06,20,    2.84,   15.33,   82.41,   83.32,    8.92,   22.29,   17.44,   17.44,   25.37,   16.45,   20.87
27.66671,85.35001,2013,06,21,   23.06,   16.13,   85.70,   83.30,    6.97,   21.93,   18.26,   18.26,   24.87,   17.90,   21.05
27.66671,85.35001,2013,06,22,   13.89,   16.16,   83.09,   83.38,    6.80,   22.45,   18.21,   18.21,   25.41,   18.61,   21.61
27.66671,85.35001,2013,06,23,   29.78,   16.35,   82.32,   83.30,    6.77,   22.53,   18.35,   18.35,   25.83,   19.06,   21.93
27.66671,85.35001,2013,06,24,    3.55,   15.99,   80.84,   83.37,    7.13,   22.76,   18.02,   18.02,   25.75,   18.62,   21.88
27.66671,85.35001,2013,06,25,    8.46,   16.32,   84.27,   83.52,    6.64,   22.36,   18.41,   18.41,   25.12,   18.48,   21.56
27.66671,85.35001,2013,06,26,   23.13,   16.72,   86.43,   83.44,    6.35,   22.27,   18.76,   18.76,   25.16,   18.81,   21.52
27.66671,85.35001,2013,06,27,   16.58,   16.55,   88.12,   83.32,    6.18,   21.78,   18.56,   18.56,   24.37,   18.19,   21.01
27.66671,85.35001,2013,06,28,   10.41,   17.12,   89.13,   83.23,    7.24,   22.28,   19.14,   19.14,   25.30,   18.06,   21.36
27.66671,85.35001,2013,06,29,    8.72,   16.87,   91.13,   83.23,    5.89,   21.39,   18.87,   18.87,   24.29,   18.40,   20.76
27.66671,85.35001,2013,06,30,    2.84,   16.22,   85.31,   83.30,    7.96,   21.99,   18.22,   18.22,   25.46,   17.50,   21.21
27.66671,85.35001,2013,07,01,    2.34,   17.02,   88.27,   83.21,    6.84,   22.21,   19.08,   19.08,   25.20,   18.36,   21.42
27.66671,85.35001,2013,07,02,    1.80,   17.01,   87.61,   83.25,    7.11,   22.50,   19.08,   19.08,   25.55,   18.44,   21.54
27.66671,85.35001,2013,07,03,    2.86,   16.76,   88.23,   83.42,    5.56,   22.00,   18.86,   18.86,   24.31,   18.74,   21.22
27.66671,85.35001,2013,07,04,   10.63,   16.74,   87.19,   83.41,    7.16,   22.31,   18.79,   18.79,   25.21,   18.05,   21.39
27.66671,85.35001,2013,07,05,   22.69,   16.33,   89.37,   83.45,    5.66,   21.43,   18.48,   18.48,   23.86,   18.20,   20.59
27.66671,85.35001,2013,07,06,   15.80,   16.23,   88.01,   83.64,    7.27,   21.67,   18.37,   18.37,   24.69,   17.42,   20.78
27.66671,85.35001,2013,07,07,    7.91,   16.18,   88.12,   83.63,    6.50,   21.82,   18.35,   18.35,   24.30,   17.79,   20.71
27.66671,85.35001,2013,07,08,   19.72,   16.25,   89.21,   83.50,    6.49,   21.56,   18.38,   18.38,   24.05,   17.56,   20.56
27.66671,85.35001,2013,07,09,   20.36,   15.94,   87.48,   83.33,    6.11,   21.39,   17.97,   17.97,   23.93,   17.82,   20.53
27.66671,85.35001,2013,07,10,    7.33,   16.75,   89.62,   83.24,    6.72,   21.84,   18.78,   18.78,   24.47,   17.74,   20.92
27.66671,85.35001,2013,07,11,    0.41,   16.51,   88.75,   83.47,    6.47,   22.02,   18.64,   18.64,   24.40,   17.93,   20.89
27.66671,85.35001,2013,07,12,    0.35,   16.97,   88.02,   83.58,    6.79,   22.43,   19.06,   19.06,   25.10,   18.31,   21.49
27.66671,85.35001,2013,07,13,    0.33,   16.42,   88.64,   83.53,    5.95,   21.72,   18.56,   18.56,   24.14,   18.19,   20.84
27.66671,85.35001,2013,07,14,    0.03,   16.39,   85.82,   83.41,    7.40,   22.20,   18.39,   18.39,   25.29,   17.88,   21.31
27.66671,85.35001,2013,07,15,    0.07,   16.88,   87.39,   83.48,    7.24,   22.29,   18.96,   18.96,   25.50,   18.26,   21.50
27.66671,85.35001,2013,07,16,    1.94,   15.90,   83.12,   83.50,    6.78,   22.14,   18.02,   18.02,   25.05,   18.27,   21.36
27.66671,85.35001,2013,07,17,   10.20,   16.47,   85.40,   83.46,    7.09,   22.46,   18.55,   18.55,   25.43,   18.34,   21.47
27.66671,85.35001,2013,07,18,   15.02,   16.33,   87.17,   83.23,    6.50,   21.88,   18.38,   18.38,   24.49,   17.98,   20.96
27.66671,85.35001,2013,07,19,   15.30,   16.37,   88.93,   83.26,    5.65,   21.37,   18.46,   18.46,   23.89,   18.23,   20.67
27.66671,85.35001,2013,07,20,    0.55,   16.32,   84.76,   83.44,    7.41,   22.21,   18.38,   18.38,   25.61,   18.19,   21.44
27.66671,85.35001,2013,07,21,    0.19,   16.92,   87.73,   83.22,    6.51,   22.29,   18.97,   18.97,   24.94,   18.43,   21.42
27.66671,85.35001,2013,07,22,    0.78,   16.59,   87.51,   83.31,    6.59,   21.69,   18.61,   18.61,   25.12,   18.53,   21.16
27.66671,85.35001,2013,07,23,    1.59,   16.11,   82.45,   83.39,    7.65,   22.39,   18.24,   18.24,   25.47,   17.83,   21.68
27.66671,85.35001,2013,07,24,    3.24,   16.04,   83.68,   83.42,    7.05,   22.18,   18.09,   18.09,   25.15,   18.10,   21.37
27.66671,85.35001,2013,07,25,    3.43,   16.26,   85.37,   83.24,    7.03,   22.08,   18.27,   18.27,   24.82,   17.79,   21.23
27.66671,85.35001,2013,07,26,   11.10,   16.24,   86.03,   83.12,    6.23,   21.60,   18.24,   18.24,   24.53,   18.29,   21.06
27.66671,85.35001,2013,07,27,    6.21,   15.95,   86.60,   83.30,    5.45,   21.11,   18.06,   18.06,   23.63,   18.18,   20.70
27.66671,85.35001,2013,07,28,    7.27,   16.28,   86.43,   83.41,    7.76,   21.76,   18.35,   18.34,   25.34,   17.58,   21.08
27.66671,85.35001,2013,07,29,    3.85,   17.01,   87.05,   83.37,    6.49,   22.38,   19.05,   19.05,   25.01,   18.53,   21.67
27.66671,85.35001,2013,07,30,   17.23,   16.69,   82.20,   83.24,    7.01,   22.77,   18.70,   18.70,   25.84,   18.83,   22.28
27.66671,85.35001,2013,07,31,   10.87,   16.92,   87.61,   83.27,    6.89,   22.10,   18.99,   18.99,   25.68,   18.79,   21.46
27.66671,85.35001,2013,08,01,    9.05,   15.97,   86.79,   83.39,    6.26,   21.24,   18.06,   18.06,   24.17,   17.91,   20.70
27.66671,85.35001,2013,08,02,    6.70,   15.54,   85.49,   83.62,    6.95,   21.15,   17.71,   17.71,   24.31,   17.35,   20.55
27.66671,85.35001,2013,08,03,    8.21,   15.90,   86.77,   83.68,    6.61,   21.39,   18.06,   18.06,   24.26,   17.64,   20.70
27.66671,85.35001,2013,08,04,    5.83,   15.99,   82.39,   83.61,    6.97,   22.05,   18.07,   18.07,   25.26,   18.30,   21.61
27.66671,85.35001,2013,08,05,   30.92,   16.06,   85.24,   83.64,    5.83,   21.84,   18.14,   18.14,   24.34,   18.50,   21.13
27.66671,85.35001,2013,08,06,   13.89,   15.93,   88.65,   83.70,    7.07,   21.18,   18.06,   18.06,   24.03,   16.96,   20.38
27.66671,85.35001,2013,08,07,   13.73,   15.33,   88.04,   83.64,    4.84,   20.21,   17.51,   17.51,   22.34,   17.50,   19.87
27.66671,85.35001,2013,08,08,    9.37,   16.00,   89.22,   83.59,    7.27,   20.96,   18.09,   18.10,   24.31,   17.05,   20.33
27.66671,85.35001,2013,08,09,   10.17,   15.98,   90.12,   83.60,    6.14,   20.74,   18.10,   18.10,   23.76,   17.62,   20.14
27.66671,85.35001,2013,08,10,    2.31,   15.54,   89.57,   83.64,    5.71,   20.25,   17.65,   17.65,   22.76,   17.05,   19.80
27.66671,85.35001,2013,08,11,   38.84,   16.04,   90.79,   83.72,    6.61,   20.75,   18.22,   18.22,   23.68,   17.06,   20.11
27.66671,85.35001,2013,08,12,   45.16,   15.85,   88.88,   83.72,    7.08,   20.80,   18.01,   18.01,   24.03,   16.96,   20.25
27.66671,85.35001,2013,08,13,   21.82,   15.84,   89.33,   83.66,    5.80,   20.62,   17.96,   17.96,   23.13,   17.33,   20.16
27.66671,85.35001,2013,08,14,    4.87,   15.51,   86.20,   83.64,    6.54,   20.96,   17.49,   17.49,   23.90,   17.36,   20.40
27.66671,85.35001,2013,08,15,    7.23,   15.73,   86.79,   83.68,    6.26,   21.05,   17.75,   17.75,   24.06,   17.80,   20.51
27.66671,85.35001,2013,08,16,   21.94,   16.20,   91.49,   83.56,    5.51,   20.49,   18.24,   18.24,   23.15,   17.63,   20.11
27.66671,85.35001,2013,08,17,    5.86,   16.32,   92.10,   83.47,    5.38,   20.60,   18.37,   18.37,   23.24,   17.86,   20.10
27.66671,85.35001,2013,08,18,   12.28,   16.08,   89.30,   83.47,    5.79,   20.60,   18.09,   18.09,   23.47,   17.68,   20.37
27.66671,85.35001,2013,08,19,    6.72,   15.79,   85.02,   83.44,    6.32,   21.04,   17.74,   17.74,   24.16,   17.84,   20.86
27.66671,85.35001,2013,08,20,    1.59,   16.26,   91.22,   83.35,    5.30,   20.40,   18.28,   18.28,   22.97,   17.67,   20.18
27.66671,85.35001,2013,08,21,    8.11,   14.78,   83.01,   83.39,    5.70,   20.09,   16.76,   16.76,   23.51,   17.81,   20.18
27.66671,85.35001,2013,08,22,    4.68,   15.34,   86.30,   83.54,    6.51,   20.33,   17.41,   17.41,   23.54,   17.03,   20.17
27.66671,85.35001,2013,08,23,    3.21,   15.83,   85.50,   83.62,    6.94,   21.03,   17.81,   17.81,   24.53,   17.59,   20.85
27.66671,85.35001,2013,08,24,    3.58,   16.81,   89.22,   83.62,    7.04,   21.61,   18.89,   18.89,   24.67,   17.63,   21.12
27.66671,85.35001,2013,08,25,    7.73,   16.80,   90.53,   83.48,    6.14,   21.26,   18.88,   18.88,   24.25,   18.11,   20.85
27.66671,85.35001,2013,08,26,   13.70,   14.34,   84.88,   83.45,    5.55,   19.45,   16.33,   16.33,   22.43,   16.88,   19.34
27.66671,85.35001,2013,08,27,    8.59,   14.75,   88.84,   83.54,    4.51,   19.17,   16.85,   16.85,   21.55,   17.05,   19.08
27.66671,85.35001,2013,08,28,    3.61,   15.28,   86.03,   83.69,    5.95,   20.37,   17.33,   17.33,   23.26,   17.31,   20.19
27.66671,85.35001,2013,08,29,    5.43,   15.96,   90.65,   83.77,    5.84,   20.49,   18.09,   18.09,   23.44,   17.60,   20.06
27.66671,85.35001,2013,08,30,    4.60,   15.73,   89.99,   83.69,    6.01,   20.26,   17.84,   17.84,   23.26,   17.25,   19.93
27.66671,85.35001,2013,08,31,    4.31,   15.99,   90.07,   83.67,    6.90,   20.74,   18.12,   18.12,   23.89,   16.99,   20.18
27.66671,85.35001,2013,09,01,   15.57,   16.47,   93.38,   83.68,    5.91,   20.22,   18.50,   18.50,   23.19,   17.28,   20.07
27.66671,85.35001,2013,09,02,   52.18,   16.83,   94.91,   83.76,    5.30,   20.44,   18.91,   18.91,   23.25,   17.95,   20.16
27.66671,85.35001,2013,09,03,   23.08,   16.37,   95.22,   83.69,    3.86,   20.09,   18.47,   18.47,   21.85,   17.99,   19.65
27.66671,85.35001,2013,09,04,    9.59,   16.40,   94.34,   83.49,    5.97,   20.50,   18.48,   18.48,   22.85,   16.88,   19.79
27.66671,85.35001,2013,09,05,    2.79,   16.55,   93.24,   83.45,    6.54,   20.78,   18.49,   18.49,   23.71,   17.16,   20.12
27.66671,85.35001,2013,09,06,    1.16,   14.84,   87.58,   83.71,    7.10,   19.71,   16.68,   16.68,   23.39,   16.29,   19.45
27.66671,85.35001,2013,09,07,    0.89,   13.61,   85.09,   83.90,    7.22,   18.70,   15.25,   15.25,   22.60,   15.37,   18.56
27.66671,85.35001,2013,09,08,    1.53,   13.76,   84.87,   84.03,    7.54,   18.92,   15.63,   15.63,   22.81,   15.27,   18.80
27.66671,85.35001,2013,09,09,    6.25,   14.56,   88.24,   84.02,    7.27,   19.32,   16.44,   16.44,   22.56,   15.29,   19.08
27.66671,85.35001,2013,09,10,    4.83,   15.57,   93.65,   83.86,    5.31,   19.56,   17.72,   17.72,   22.06,   16.75,   19.15
27.66671,85.35001,2013,09,11,    0.57,   15.30,   91.05,   83.91,    5.74,   19.71,   17.39,   17.39,   22.55,   16.81,   19.34
27.66671,85.35001,2013,09,12,    0.23,   15.23,   89.71,   84.09,    6.27,   19.83,   17.33,   17.33,   22.99,   16.72,   19.54
27.66671,85.35001,2013,09,13,    1.71,   14.08,   81.76,   84.10,    8.19,   19.78,   15.98,   15.98,   24.18,   15.99,   19.78
27.66671,85.35001,2013,09,14,   10.32,   12.90,   75.80,   83.88,    7.98,   18.94,   14.29,   14.29,   23.97,   16.00,   19.56
27.66671,85.35001,2013,09,15,    2.24,   12.86,   78.06,   83.66,    7.83,   18.64,   14.30,   14.30,   23.25,   15.42,   19.00
27.66671,85.35001,2013,09,16,    0.89,   13.27,   80.91,   83.61,    7.73,   18.52,   14.60,   14.60,   23.13,   15.40,   18.91
27.66671,85.35001,2013,09,17,    0.09,   13.42,   80.15,   83.63,    7.95,   18.73,   14.83,   14.83,   23.66,   15.71,   19.25
27.66671,85.35001,2013,09,18,    0.12,   13.41,   77.37,   83.67,    8.35,   19.04,   14.89,   14.89,   24.38,   16.03,   19.81
27.66671,85.35001,2013,09,19,    0.46,   14.02,   78.31,   83.69,    6.86,   19.83,   15.78,   15.78,   24.12,   17.26,   20.33
27.66671,85.35001,2013,09,20,    0.04,   15.17,   83.54,   83.79,    7.03,   20.33,   17.10,   17.10,   24.18,   17.15,   20.57
27.66671,85.35001,2013,09,21,    2.67,   15.51,   87.70,   83.83,    5.40,   20.00,   17.38,   17.38,   23.20,   17.80,   20.15
27.66671,85.35001,2013,09,22,   13.30,   15.94,   90.21,   83.68,    6.08,   20.09,   17.81,   17.81,   23.58,   17.50,   20.10
27.66671,85.35001,2013,09,23,    0.54,   15.87,   88.72,   83.61,    6.93,   20.35,   17.94,   17.94,   24.01,   17.08,   20.29
27.66671,85.35001,2013,09,24,    0.17,   14.55,   81.76,   83.76,    8.41,   20.00,   16.37,   16.37,   24.74,   16.33,   20.24
27.66671,85.35001,2013,09,25,    1.15,   14.40,   82.60,   83.94,    5.86,   19.14,   16.12,   16.12,   23.16,   17.30,   19.95
27.66671,85.35001,2013,09,26,    0.14,   15.06,   90.95,   83.93,    4.70,   19.07,   17.10,   17.10,   21.90,   17.21,   19.11
27.66671,85.35001,2013,09,27,    4.46,   14.91,   90.59,   83.92,    5.79,   19.01,   16.94,   16.94,   22.00,   16.22,   19.01
27.66671,85.35001,2013,09,28,   13.39,   14.91,   88.05,   83.90,    5.34,   19.11,   16.91,   16.91,   22.55,   17.22,   19.46
27.66671,85.35001,2013,09,29,    1.93,   13.91,   85.27,   83.83,    5.43,   18.58,   15.77,   15.77,   21.91,   16.49,   18.86
27.66671,85.35001,2013,09,30,    5.17,   13.91,   87.78,   83.82,    5.82,   18.45,   15.85,   15.85,   21.80,   15.99,   18.40
27.66671,85.35001,2013,10,01,    5.83,   14.17,   89.00,   84.01,    6.96,   18.73,   16.29,   16.29,   22.23,   15.27,   18.51
27.66671,85.35001,2013,10,02,    3.44,   13.89,   89.48,   84.20,    5.02,   18.06,   15.95,   15.95,   21.00,   15.98,   18.15
27.66671,85.35001,2013,10,03,    8.16,   14.03,   88.18,   84.14,    5.67,   18.37,   16.08,   16.08,   21.87,   16.21,   18.52
27.66671,85.35001,2013,10,04,    6.05,   13.54,   90.84,   84.01,    4.78,   17.38,   15.53,   15.53,   20.05,   15.27,   17.46
27.66671,85.35001,2013,10,05,   11.59,   14.17,   92.96,   83.80,    4.91,   17.77,   16.13,   16.13,   20.72,   15.81,   17.77
27.66671,85.35001,2013,10,06,    2.14,   14.25,   91.08,   83.91,    5.72,   18.28,   16.08,   16.08,   21.51,   15.79,   18.21
27.66671,85.35001,2013,10,07,    0.34,   13.36,   86.71,   84.14,    6.79,   17.98,   14.88,   14.88,   21.95,   15.16,   18.01
27.66671,85.35001,2013,10,08,    1.87,   12.74,   82.24,   84.30,    8.49,   17.57,   14.03,   14.03,   22.73,   14.24,   18.14
27.66671,85.35001,2013,10,09,    3.82,   13.02,   84.13,   84.29,    7.68,   17.51,   14.63,   14.63,   22.33,   14.64,   18.12
27.66671,85.35001,2013,10,10,    0.57,   13.36,   84.73,   84.35,    7.39,   17.82,   15.17,   15.17,   22.42,   15.02,   18.42
27.66671,85.35001,2013,10,11,    0.06,   12.73,   78.25,   84.27,    6.74,   18.10,   14.44,   14.45,   22.96,   16.23,   18.92
27.66671,85.35001,2013,10,12,    2.00,   11.70,   72.74,   84.11,    6.68,   17.33,   12.85,   12.85,   22.71,   16.04,   18.71
27.66671,85.35001,2013,10,13,   14.17,   12.32,   82.63,   84.07,    4.82,   16.49,   13.65,   13.65,   20.44,   15.63,   17.49
27.66671,85.35001,2013,10,14,   57.64,   12.27,   89.34,   83.87,    5.00,   15.46,   13.95,   13.95,   19.26,   14.26,   16.16
27.66671,85.35001,2013,10,15,   10.78,   12.26,   86.89,   83.95,    5.24,   16.24,   13.93,   13.93,   19.49,   14.24,   16.60
27.66671,85.35001,2013,10,16,    6.30,   12.87,   88.97,   84.01,    7.17,   17.01,   14.58,   14.58,   21.22,   14.06,   16.99
27.66671,85.35001,2013,10,17,    3.49,   13.06,   88.83,   84.13,    6.82,   17.12,   14.77,   14.77,   21.22,   14.39,   17.28
27.66671,85.35001,2013,10,18,    7.26,   13.45,   91.81,   84.16,    5.50,   16.95,   15.14,   15.14,   20.54,   15.04,   17.22
27.66671,85.35001,2013,10,19,    4.33,   12.34,   88.20,   84.24,    6.65,   16.35,   13.94,   13.95,   20.14,   13.49,   16.52
27.66671,85.35001,2013,10,20,    2.83,   10.58,   79.72,   84.11,    6.51,   14.82,   11.22,   11.22,   19.57,   13.06,   15.69
27.66671,85.35001,2013,10,21,    2.92,   10.64,   83.03,   84.04,    7.58,   14.42,   11.50,   11.50,   19.37,   11.79,   15.12
27.66671,85.35001,2013,10,22,    0.18,   10.32,   80.48,   84.22,    7.91,   14.23,   11.05,   11.05,   19.73,   11.83,   15.17
27.66671,85.35001,2013,10,23,    0.00,   10.61,   82.24,   84.40,    8.75,   14.33,   11.47,   11.47,   20.00,   11.25,   15.29
27.66671,85.35001,2013,10,24,    0.03,   11.28,   84.40,   84.34,    7.52,   14.67,   12.55,   12.55,   20.23,   12.71,   15.83
27.66671,85.35001,2013,10,25,    0.01,   11.41,   86.06,   84.20,    7.40,   15.19,   12.76,   12.76,   20.01,   12.61,   15.67
27.66671,85.35001,2013,10,26,    0.10,   11.31,   90.46,   84.15,    6.87,   14.71,   12.52,   12.52,   18.76,   11.89,   14.75
27.66671,85.35001,2013,10,27,    0.52,   11.44,   91.94,   83.99,    6.22,   14.72,   12.80,   12.80,   18.24,   12.02,   14.65
27.66671,85.35001,2013,10,28,    0.40,   11.05,   91.55,   83.87,    6.07,   14.22,   12.14,   12.14,   17.69,   11.62,   14.16
27.66671,85.35001,2013,10,29,    0.03,    9.97,   84.16,   84.02,    8.26,   13.19,   10.59,   10.59,   18.46,   10.20,   13.91
27.66671,85.35001,2013,10,30,    0.00,   10.26,   87.94,   84.23,    7.19,   12.98,   11.10,   11.10,   17.83,   10.64,   13.72
27.66671,85.35001,2013,10,31,    0.13,    9.86,   86.54,   84.30,    6.68,   12.30,   10.47,   10.47,   17.32,   10.64,   13.37
27.66671,85.35001,2013,11,01,    0.38,    9.50,   83.84,   84.28,    7.08,   12.17,    9.67,    9.67,   17.56,   10.48,   13.29
27.66671,85.35001,2013,11,02,    0.50,    9.65,   84.85,   84.19,    7.16,   12.26,    9.82,    9.82,   17.56,   10.40,   13.31
27.66671,85.35001,2013,11,03,    1.92,    8.80,   79.08,   84.31,    7.17,   11.74,    8.78,    8.78,   17.47,   10.30,   13.01
27.66671,85.35001,2013,11,04,    0.00,    8.14,   75.21,   84.48,    7.78,   10.66,    7.48,    7.49,   17.24,    9.46,   12.63
27.66671,85.35001,2013,11,05,    0.00,    8.62,   76.52,   84.54,    7.62,   11.16,    8.26,    8.28,   17.92,   10.30,   13.24
27.66671,85.35001,2013,11,06,    0.00,    8.46,   71.68,   84.52,    8.11,   11.43,    7.78,    7.80,   19.00,   10.89,   13.95
27.66671,85.35001,2013,11,07,    0.00,    7.78,   67.58,   84.40,    8.12,   11.08,    5.81,    5.86,   18.61,   10.49,   13.56
27.66671,85.35001,2013,11,08,    0.00,    7.32,   66.00,   84.31,    8.41,   10.48,    4.89,    4.94,   18.17,    9.76,   12.98
27.66671,85.35001,2013,11,09,    0.00,    6.60,   61.48,   84.31,    9.04,   10.13,    3.68,    3.72,   17.85,    8.81,   12.49
27.66671,85.35001,2013,11,10,    0.00,    6.19,   58.17,   84.27,    9.10,    9.54,    2.83,    2.88,   17.92,    8.82,   12.35
27.66671,85.35001,2013,11,11,    0.00,    6.02,   58.79,   84.09,   11.03,    9.08,    2.46,    2.52,   17.60,    6.57,   11.72
27.66671,85.35001,2013,11,12,    0.00,    6.06,   57.18,   84.12,    9.24,    9.08,    2.19,    2.29,   17.93,    8.68,   12.26
27.66671,85.35001,2013,11,13,    0.00,    6.02,   57.43,   84.14,    9.49,    8.89,    2.22,    2.29,   17.69,    8.20,   12.10
27.66671,85.35001,2013,11,14,    0.00,    6.27,   60.69,   84.21,    8.97,    8.80,    2.92,    2.98,   17.25,    8.28,   11.89
27.66671,85.35001,2013,11,15,    0.00,    6.18,   57.68,   84.33,    8.65,    9.06,    2.70,    2.78,   17.81,    9.15,   12.46
27.66671,85.35001,2013,11,16,    0.00,    6.39,   58.61,   84.45,    9.21,    9.34,    3.04,    3.16,   18.25,    9.04,   12.76
27.66671,85.35001,2013,11,17,    0.00,    6.53,   58.84,   84.39,    9.44,    9.52,    3.40,    3.50,   18.67,    9.23,   13.02
27.66671,85.35001,2013,11,18,    0.00,    6.89,   62.27,   84.34,    8.34,    9.59,    4.47,    4.55,   18.15,    9.81,   12.94
27.66671,85.35001,2013,11,19,    0.00,    7.21,   68.76,   84.25,    9.39,    9.47,    5.63,    5.65,   17.73,    8.33,   12.12
27.66671,85.35001,2013,11,20,    0.00,    7.46,   71.65,   84.08,    7.74,    9.41,    6.41,    6.42,   16.85,    9.11,   11.98
27.66671,85.35001,2013,11,21,    0.00,    7.80,   75.64,   84.11,    8.50,    9.53,    7.13,    7.14,   17.00,    8.50,   11.83
