-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 12/31/2019 
Location: Latitude  27.6667   Longitude 85.35 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS50M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 50 Meters (m/s) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 50 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
27.66671,85.35001,2015,07,06,    4.40,    4.60,    0.69,    0.38,    5.09,    4.98,    2.71,    2.49
27.66671,85.35001,2015,07,07,    2.67,    3.33,    1.02,    0.75,    3.69,    4.07,    2.17,    1.98
27.66671,85.35001,2015,07,08,    2.50,    3.13,    0.77,    0.49,    3.28,    3.62,    1.87,    1.78
27.66671,85.35001,2015,07,09,    2.83,    3.60,    0.40,    0.18,    3.23,    3.78,    1.93,    1.87
27.66671,85.35001,2015,07,10,    6.80,    6.01,    0.13,    0.11,    6.93,    6.12,    3.44,    2.67
27.66671,85.35001,2015,07,11,    3.48,    3.82,    1.52,    0.90,    5.01,    4.71,    3.27,    2.57
27.66671,85.35001,2015,07,12,    2.56,    3.53,    1.01,    0.59,    3.57,    4.12,    2.27,    2.18
27.66671,85.35001,2015,07,13,    3.17,    3.96,    0.36,    0.22,    3.53,    4.18,    1.93,    1.93
27.66671,85.35001,2015,07,14,    4.21,    4.33,    0.33,    0.27,    4.54,    4.61,    2.46,    2.30
27.66671,85.35001,2015,07,15,    4.55,    5.05,    0.70,    0.41,    5.25,    5.46,    2.85,    2.66
27.66671,85.35001,2015,07,16,    4.49,    5.21,    1.12,    0.48,    5.61,    5.69,    3.46,    3.06
27.66671,85.35001,2015,07,17,    3.61,    3.52,    0.22,    0.29,    3.83,    3.81,    2.47,    2.15
27.66671,85.35001,2015,07,18,    2.39,    3.01,    0.22,    0.11,    2.61,    3.12,    1.57,    1.60
27.66671,85.35001,2015,07,19,    2.19,    2.92,    0.95,    0.88,    3.14,    3.80,    2.40,    2.21
27.66671,85.35001,2015,07,20,    4.75,    5.20,    0.48,    0.08,    5.23,    5.28,    2.61,    2.36
27.66671,85.35001,2015,07,21,    4.70,    5.14,    0.29,    0.13,    4.99,    5.27,    2.71,    2.59
27.66671,85.35001,2015,07,22,    3.56,    4.30,    0.61,    0.31,    4.17,    4.61,    2.58,    2.42
27.66671,85.35001,2015,07,23,    2.79,    3.12,    0.62,    0.49,    3.41,    3.61,    2.01,    1.82
27.66671,85.35001,2015,07,24,    2.57,    3.57,    1.79,    1.05,    4.36,    4.62,    2.65,    2.31
27.66671,85.35001,2015,07,25,    2.92,    3.58,    0.22,    0.05,    3.14,    3.63,    2.09,    1.94
27.66671,85.35001,2015,07,26,    2.30,    3.27,    0.61,    0.28,    2.91,    3.56,    1.77,    1.83
27.66671,85.35001,2015,07,27,    3.39,    4.02,    0.36,    0.23,    3.74,    4.24,    2.38,    2.25
27.66671,85.35001,2015,07,28,    3.77,    4.28,    0.15,    0.24,    3.92,    4.51,    2.36,    2.26
27.66671,85.35001,2015,07,29,    4.35,    4.51,    0.93,    0.54,    5.29,    5.05,    3.24,    2.80
27.66671,85.35001,2015,07,30,    4.10,    4.97,    0.63,    0.21,    4.72,    5.18,    3.04,    2.69
27.66671,85.35001,2015,07,31,    3.69,    3.32,    0.32,    0.25,    4.01,    3.57,    2.69,    2.27
27.66671,85.35001,2015,08,01,    3.38,    3.97,    0.54,    0.36,    3.92,    4.33,    2.24,    2.06
27.66671,85.35001,2015,08,02,    3.66,    4.27,    0.28,    0.11,    3.94,    4.38,    1.92,    1.87
27.66671,85.35001,2015,08,03,    3.94,    4.42,    0.17,    0.04,    4.11,    4.45,    2.21,    2.15
27.66671,85.35001,2015,08,04,    2.20,    3.20,    1.29,    0.87,    3.49,    4.07,    2.35,    2.19
27.66671,85.35001,2015,08,05,    1.91,    2.84,    1.48,    1.18,    3.39,    4.02,    2.34,    2.18
27.66671,85.35001,2015,08,06,    2.63,    3.19,    0.60,    0.43,    3.23,    3.61,    2.06,    1.97
27.66671,85.35001,2015,08,07,    2.94,    3.59,    0.71,    0.58,    3.65,    4.17,    2.34,    2.18
27.66671,85.35001,2015,08,08,    3.53,    4.11,    0.15,    0.11,    3.68,    4.22,    1.74,    1.76
27.66671,85.35001,2015,08,09,    4.54,    4.89,    0.21,    0.13,    4.75,    5.02,    2.53,    2.48
27.66671,85.35001,2015,08,10,    3.78,    3.54,    0.36,    0.30,    4.15,    3.85,    2.49,    2.33
27.66671,85.35001,2015,08,11,    3.52,    2.98,    0.92,    0.69,    4.44,    3.68,    2.54,    2.23
27.66671,85.35001,2015,08,12,    3.73,    4.22,    0.06,    0.06,    3.79,    4.28,    1.93,    1.92
27.66671,85.35001,2015,08,13,    2.33,    3.19,    1.08,    0.52,    3.41,    3.72,    2.32,    1.98
27.66671,85.35001,2015,08,14,    3.99,    4.31,    0.71,    0.57,    4.70,    4.88,    2.30,    2.11
27.66671,85.35001,2015,08,15,    4.08,    4.42,    0.37,    0.25,    4.44,    4.66,    2.08,    1.91
27.66671,85.35001,2015,08,16,    3.25,    3.79,    0.60,    0.41,    3.85,    4.20,    2.01,    1.99
27.66671,85.35001,2015,08,17,    3.52,    3.84,    0.77,    0.62,    4.29,    4.47,    2.23,    2.05
27.66671,85.35001,2015,08,18,    4.43,    4.68,    0.12,    0.03,    4.55,    4.70,    2.42,    2.22
27.66671,85.35001,2015,08,19,    3.75,    4.48,    2.10,    1.36,    5.84,    5.84,    3.56,    3.09
27.66671,85.35001,2015,08,20,    4.15,    3.76,    1.76,    0.99,    5.92,    4.76,    3.64,    2.97
27.66671,85.35001,2015,08,21,    3.91,    4.57,    2.36,    1.49,    6.27,    6.06,    4.00,    3.30
27.66671,85.35001,2015,08,22,    2.94,    3.73,    1.17,    0.87,    4.11,    4.60,    2.65,    2.36
27.66671,85.35001,2015,08,23,    2.87,    3.76,    0.93,    0.58,    3.79,    4.34,    2.40,    2.18
27.66671,85.35001,2015,08,24,    2.89,    3.45,    0.63,    0.40,    3.52,    3.85,    2.31,    2.07
27.66671,85.35001,2015,08,25,    3.73,    4.38,    0.77,    0.26,    4.49,    4.64,    2.62,    2.31
27.66671,85.35001,2015,08,26,    1.92,    2.35,    1.38,    1.04,    3.30,    3.38,    2.30,    1.88
27.66671,85.35001,2015,08,27,    3.21,    3.54,    0.80,    0.58,    4.01,    4.13,    2.15,    1.92
27.66671,85.35001,2015,08,28,    3.85,    3.86,    0.55,    0.49,    4.39,    4.35,    2.19,    2.03
27.66671,85.35001,2015,08,29,    3.08,    3.73,    1.14,    0.68,    4.22,    4.41,    2.72,    2.35
27.66671,85.35001,2015,08,30,    4.57,    5.15,    1.88,    1.21,    6.45,    6.35,    3.41,    3.00
27.66671,85.35001,2015,08,31,    4.14,    4.61,    1.27,    0.76,    5.40,    5.37,    3.29,    2.74
27.66671,85.35001,2015,09,01,    3.42,    3.95,    1.22,    0.85,    4.64,    4.80,    3.04,    2.64
27.66671,85.35001,2015,09,02,    3.27,    3.61,    0.10,    0.12,    3.37,    3.74,    2.02,    1.87
27.66671,85.35001,2015,09,03,    3.09,    3.63,    0.44,    0.28,    3.52,    3.91,    1.98,    1.87
27.66671,85.35001,2015,09,04,    2.78,    3.53,    1.18,    0.75,    3.96,    4.28,    2.51,    2.21
27.66671,85.35001,2015,09,05,    3.22,    3.79,    0.32,    0.23,    3.54,    4.02,    1.87,    1.82
27.66671,85.35001,2015,09,06,    2.10,    2.77,    0.99,    0.81,    3.09,    3.58,    2.04,    1.91
27.66671,85.35001,2015,09,07,    2.71,    3.43,    0.49,    0.36,    3.20,    3.78,    1.71,    1.71
27.66671,85.35001,2015,09,08,    2.65,    3.25,    0.35,    0.23,    3.00,    3.48,    1.59,    1.65
27.66671,85.35001,2015,09,09,    2.79,    3.46,    0.33,    0.21,    3.13,    3.67,    1.65,    1.68
27.66671,85.35001,2015,09,10,    3.27,    3.61,    0.43,    0.42,    3.70,    4.03,    1.95,    1.88
27.66671,85.35001,2015,09,11,    1.75,    2.53,    1.37,    0.88,    3.12,    3.41,    2.09,    1.80
27.66671,85.35001,2015,09,12,    2.49,    3.05,    0.46,    0.36,    2.94,    3.40,    1.62,    1.49
27.66671,85.35001,2015,09,13,    2.41,    2.94,    0.23,    0.18,    2.64,    3.12,    1.68,    1.60
27.66671,85.35001,2015,09,14,    3.20,    3.49,    0.34,    0.18,    3.54,    3.67,    1.97,    1.76
27.66671,85.35001,2015,09,15,    3.89,    3.81,    0.20,    0.15,    4.09,    3.96,    1.94,    1.71
27.66671,85.35001,2015,09,16,    1.76,    2.23,    0.31,    0.22,    2.07,    2.45,    1.18,    1.18
27.66671,85.35001,2015,09,17,    3.01,    3.40,    0.24,    0.18,    3.25,    3.58,    1.55,    1.56
27.66671,85.35001,2015,09,18,    2.22,    2.91,    0.36,    0.20,    2.58,    3.11,    1.40,    1.43
27.66671,85.35001,2015,09,19,    2.53,    3.09,    0.59,    0.51,    3.12,    3.59,    1.94,    1.88
27.66671,85.35001,2015,09,20,    3.25,    3.49,    0.62,    0.35,    3.87,    3.84,    1.93,    1.61
27.66671,85.35001,2015,09,21,    2.91,    3.43,    0.60,    0.35,    3.51,    3.78,    1.87,    1.68
27.66671,85.35001,2015,09,22,    4.63,    4.65,    0.16,    0.15,    4.79,    4.80,    2.43,    2.00
27.66671,85.35001,2015,09,23,    3.64,    4.32,    1.64,    0.88,    5.28,    5.20,    3.14,    2.63
27.66671,85.35001,2015,09,24,    5.16,    5.15,    0.38,    0.21,    5.54,    5.35,    2.81,    2.44
27.66671,85.35001,2015,09,25,    4.02,    4.31,    0.30,    0.20,    4.32,    4.51,    2.05,    1.91
27.66671,85.35001,2015,09,26,    3.25,    3.55,    0.35,    0.25,    3.60,    3.80,    1.71,    1.67
27.66671,85.35001,2015,09,27,    2.72,    3.22,    0.64,    0.45,    3.36,    3.66,    1.84,    1.69
27.66671,85.35001,2015,09,28,    2.06,    2.78,    0.93,    0.67,    2.99,    3.45,    1.82,    1.72
27.66671,85.35001,2015,09,29,    2.28,    2.87,    0.90,    0.67,    3.18,    3.54,    1.86,    1.76
27.66671,85.35001,2015,09,30,    2.40,    3.13,    0.82,    0.57,    3.23,    3.70,    1.91,    1.81
27.66671,85.35001,2015,10,01,    2.26,    2.95,    0.78,    0.56,    3.04,    3.50,    1.89,    1.79
27.66671,85.35001,2015,10,02,    2.90,    3.60,    0.94,    0.61,    3.84,    4.21,    2.23,    2.04
27.66671,85.35001,2015,10,03,    2.74,    3.42,    0.52,    0.36,    3.27,    3.77,    1.85,    1.74
27.66671,85.35001,2015,10,04,    2.84,    3.02,    0.40,    0.53,    3.24,    3.56,    1.99,    1.80
27.66671,85.35001,2015,10,05,    2.40,    2.77,    0.18,    0.14,    2.59,    2.91,    1.99,    1.78
27.66671,85.35001,2015,10,06,    2.75,    3.19,    0.22,    0.17,    2.97,    3.36,    1.91,    1.76
27.66671,85.35001,2015,10,07,    2.13,    2.68,    0.42,    0.35,    2.55,    3.03,    1.82,    1.74
27.66671,85.35001,2015,10,08,    2.09,    2.66,    1.05,    0.72,    3.15,    3.38,    2.03,    1.85
27.66671,85.35001,2015,10,09,    3.13,    3.69,    0.59,    0.43,    3.72,    4.11,    2.11,    1.94
27.66671,85.35001,2015,10,10,    2.77,    3.38,    0.54,    0.41,    3.31,    3.78,    1.81,    1.69
27.66671,85.35001,2015,10,11,    1.58,    2.60,    1.52,    1.00,    3.10,    3.59,    2.49,    1.93
27.66671,85.35001,2015,10,12,    2.21,    2.52,    0.12,    0.03,    2.33,    2.55,    1.83,    1.45
27.66671,85.35001,2015,10,13,    2.31,    2.98,    0.52,    0.34,    2.84,    3.32,    1.71,    1.57
27.66671,85.35001,2015,10,14,    2.63,    3.12,    0.48,    0.39,    3.11,    3.51,    1.91,    1.64
27.66671,85.35001,2015,10,15,    2.26,    2.69,    0.51,    0.41,    2.77,    3.11,    1.84,    1.71
27.66671,85.35001,2015,10,16,    2.37,    2.83,    0.96,    0.77,    3.33,    3.61,    2.02,    1.86
27.66671,85.35001,2015,10,17,    3.45,    3.83,    0.48,    0.44,    3.93,    4.27,    2.00,    1.87
27.66671,85.35001,2015,10,18,    2.45,    2.96,    0.43,    0.40,    2.88,    3.35,    1.58,    1.54
27.66671,85.35001,2015,10,19,    2.17,    2.98,    0.86,    0.61,    3.04,    3.59,    1.89,    1.78
27.66671,85.35001,2015,10,20,    2.69,    3.16,    0.86,    0.64,    3.55,    3.80,    1.94,    1.75
27.66671,85.35001,2015,10,21,    2.60,    3.28,    0.24,    0.04,    2.85,    3.32,    1.94,    1.78
27.66671,85.35001,2015,10,22,    2.89,    3.33,    0.12,    0.05,    3.01,    3.38,    1.81,    1.67
27.66671,85.35001,2015,10,23,    1.99,    2.64,    0.64,    0.48,    2.63,    3.12,    1.89,    1.77
27.66671,85.35001,2015,10,24,    2.02,    2.49,    0.51,    0.42,    2.53,    2.90,    1.84,    1.67
27.66671,85.35001,2015,10,25,    2.66,    3.13,    0.02,    0.13,    2.68,    3.26,    1.85,    1.74
27.66671,85.35001,2015,10,26,    2.22,    2.93,    0.68,    0.42,    2.90,    3.35,    1.88,    1.75
27.66671,85.35001,2015,10,27,    2.12,    2.77,    0.59,    0.40,    2.71,    3.17,    1.76,    1.61
27.66671,85.35001,2015,10,28,    1.27,    1.81,    0.50,    0.40,    1.77,    2.21,    1.31,    1.28
27.66671,85.35001,2015,10,29,    1.90,    2.07,    0.55,    0.20,    2.44,    2.26,    1.45,    1.11
27.66671,85.35001,2015,10,30,    2.10,    2.25,    0.33,    0.26,    2.42,    2.51,    1.45,    1.28
27.66671,85.35001,2015,10,31,    2.05,    2.73,    0.54,    0.43,    2.59,    3.15,    1.72,    1.62
27.66671,85.35001,2015,11,01,    2.45,    3.21,    0.36,    0.22,    2.81,    3.43,    1.97,    1.82
27.66671,85.35001,2015,11,02,    2.71,    3.26,    0.20,    0.10,    2.91,    3.35,    1.96,    1.80
27.66671,85.35001,2015,11,03,    2.57,    3.14,    0.89,    0.62,    3.45,    3.76,    2.01,    1.81
27.66671,85.35001,2015,11,04,    2.54,    3.14,    0.76,    0.55,    3.30,    3.69,    2.10,    1.89
27.66671,85.35001,2015,11,05,    2.20,    2.70,    0.86,    0.60,    3.06,    3.30,    2.00,    1.75
27.66671,85.35001,2015,11,06,    2.68,    2.94,    0.43,    0.32,    3.11,    3.26,    2.03,    1.81
27.66671,85.35001,2015,11,07,    2.79,    3.33,    0.61,    0.48,    3.40,    3.80,    2.09,    1.89
27.66671,85.35001,2015,11,08,    2.06,    2.67,    0.62,    0.41,    2.68,    3.08,    1.84,    1.69
27.66671,85.35001,2015,11,09,    1.67,    2.38,    0.70,    0.44,    2.38,    2.82,    1.85,    1.69
27.66671,85.35001,2015,11,10,    1.80,    2.35,    0.99,    0.72,    2.80,    3.07,    2.01,    1.77
27.66671,85.35001,2015,11,11,    2.77,    3.24,    0.89,    0.66,    3.66,    3.90,    2.18,    1.94
27.66671,85.35001,2015,11,12,    2.15,    2.83,    0.63,    0.55,    2.78,    3.38,    1.58,    1.54
27.66671,85.35001,2015,11,13,    2.62,    3.20,    0.22,    0.22,    2.84,    3.42,    1.56,    1.52
27.66671,85.35001,2015,11,14,    2.52,    3.20,    0.38,    0.30,    2.90,    3.50,    1.62,    1.58
27.66671,85.35001,2015,11,15,    3.36,    3.72,    0.06,    0.01,    3.42,    3.74,    1.79,    1.64
27.66671,85.35001,2015,11,16,    2.10,    2.70,    0.94,    0.64,    3.04,    3.34,    1.80,    1.64
27.66671,85.35001,2015,11,17,    2.55,    2.84,    0.15,    0.11,    2.69,    2.95,    1.69,    1.54
27.66671,85.35001,2015,11,18,    2.65,    3.15,    0.87,    0.63,    3.52,    3.79,    2.14,    1.90
27.66671,85.35001,2015,11,19,    1.99,    2.56,    1.08,    0.87,    3.07,    3.43,    1.82,    1.67
27.66671,85.35001,2015,11,20,    1.64,    2.39,    1.00,    0.74,    2.64,    3.13,    1.80,    1.66
27.66671,85.35001,2015,11,21,    1.88,    2.67,    0.75,    0.56,    2.63,    3.23,    1.55,    1.50
27.66671,85.35001,2015,11,22,    2.18,    2.93,    0.69,    0.43,    2.87,    3.36,    1.52,    1.44
27.66671,85.35001,2015,11,23,    2.14,    2.77,    0.51,    0.30,    2.65,    3.07,    1.49,    1.37
27.66671,85.35001,2015,11,24,    3.06,    3.37,    0.05,    0.14,    3.11,    3.52,    1.55,    1.45
27.66671,85.35001,2015,11,25,    2.97,    3.47,    0.20,    0.16,    3.16,    3.64,    1.51,    1.43
27.66671,85.35001,2015,11,26,    2.03,    2.60,    0.49,    0.39,    2.53,    2.99,    1.41,    1.27
27.66671,85.35001,2015,11,27,    1.80,    2.39,    0.52,    0.35,    2.32,    2.74,    1.61,    1.48
27.66671,85.35001,2015,11,28,    1.66,    2.12,    0.54,    0.30,    2.20,    2.42,    1.42,    1.21
27.66671,85.35001,2015,11,29,    1.84,    2.40,    0.70,    0.56,    2.55,    2.96,    1.62,    1.45
27.66671,85.35001,2015,11,30,    2.89,    3.18,    0.64,    0.48,    3.54,    3.65,    2.07,    1.79
27.66671,85.35001,2015,12,01,    2.22,    2.90,    0.78,    0.53,    3.01,    3.42,    1.91,    1.73
27.66671,85.35001,2015,12,02,    2.15,    2.57,    0.85,    0.86,    3.00,    3.43,    2.00,    1.77
27.66671,85.35001,2015,12,03,    2.98,    3.42,    1.18,    0.96,    4.16,    4.39,    2.34,    2.03
27.66671,85.35001,2015,12,04,    2.57,    3.26,    0.82,    0.58,    3.39,    3.84,    1.65,    1.56
27.66671,85.35001,2015,12,05,    3.33,    3.87,    0.08,    0.05,    3.42,    3.92,    1.53,    1.46
27.66671,85.35001,2015,12,06,    2.25,    3.11,    0.62,    0.41,    2.87,    3.52,    1.66,    1.55
27.66671,85.35001,2015,12,07,    2.85,    3.51,    0.31,    0.28,    3.16,    3.79,    1.72,    1.65
27.66671,85.35001,2015,12,08,    3.45,    4.00,    0.20,    0.14,    3.66,    4.14,    1.64,    1.57
27.66671,85.35001,2015,12,09,    2.36,    3.12,    0.42,    0.35,    2.78,    3.47,    1.61,    1.54
27.66671,85.35001,2015,12,10,    2.48,    3.03,    1.00,    0.68,    3.48,    3.71,    1.94,    1.70
27.66671,85.35001,2015,12,11,    1.74,    2.07,    1.50,    1.14,    3.25,    3.20,    2.15,    1.79
27.66671,85.35001,2015,12,12,    2.25,    2.53,    1.11,    0.77,    3.36,    3.30,    2.40,    1.96
27.66671,85.35001,2015,12,13,    2.60,    3.04,    0.64,    0.52,    3.24,    3.55,    1.89,    1.71
27.66671,85.35001,2015,12,14,    2.21,    2.73,    1.15,    0.86,    3.35,    3.58,    2.07,    1.84
27.66671,85.35001,2015,12,15,    3.46,    4.01,    0.21,    0.08,    3.67,    4.09,    1.70,    1.58
27.66671,85.35001,2015,12,16,    2.87,    3.42,    0.41,    0.36,    3.28,    3.78,    1.67,    1.57
27.66671,85.35001,2015,12,17,    2.61,    2.85,    0.51,    0.58,    3.12,    3.43,    1.81,    1.68
27.66671,85.35001,2015,12,18,    3.57,    4.04,    0.95,    0.72,    4.53,    4.76,    2.13,    1.94
27.66671,85.35001,2015,12,19,    2.61,    3.39,    0.81,    0.52,    3.42,    3.92,    1.73,    1.61
27.66671,85.35001,2015,12,20,    2.41,    2.87,    0.93,    0.69,    3.35,    3.56,    1.94,    1.74
27.66671,85.35001,2015,12,21,    2.80,    3.39,    0.09,    0.08,    2.88,    3.47,    1.76,    1.69
27.66671,85.35001,2015,12,22,    2.77,    3.07,    0.05,    0.03,    2.82,    3.10,    1.84,    1.67
27.66671,85.35001,2015,12,23,    2.50,    2.88,    0.37,    0.23,    2.87,    3.11,    1.99,    1.79
27.66671,85.35001,2015,12,24,    2.70,    2.83,    0.29,    0.29,    2.99,    3.11,    1.54,    1.43
27.66671,85.35001,2015,12,25,    3.38,    3.88,    1.48,    1.05,    4.87,    4.93,    2.53,    2.19
27.66671,85.35001,2015,12,26,    3.23,    3.70,    0.48,    0.48,    3.71,    4.18,    1.85,    1.66
27.66671,85.35001,2015,12,27,    3.11,    3.65,    0.25,    0.17,    3.37,    3.82,    1.58,    1.47
27.66671,85.35001,2015,12,28,    2.09,    2.88,    0.55,    0.39,    2.64,    3.27,    1.36,    1.32
27.66671,85.35001,2015,12,29,    3.18,    3.91,    0.24,    0.05,    3.42,    3.96,    1.46,    1.46
27.66671,85.35001,2015,12,30,    2.71,    3.49,    0.57,    0.38,    3.28,    3.87,    1.66,    1.61
27.66671,85.35001,2015,12,31,    1.91,    2.59,    1.11,    0.87,    3.02,    3.46,    1.90,    1.70
27.66671,85.35001,2016,01,01,    2.45,    2.94,    0.90,    0.87,    3.35,    3.82,    2.10,    1.96
27.66671,85.35001,2016,01,02,    2.54,    3.39,    0.76,    0.44,    3.30,    3.83,    1.77,    1.68
27.66671,85.35001,2016,01,03,    3.23,    3.77,    0.75,    0.60,    3.98,    4.37,    1.87,    1.74
27.66671,85.35001,2016,01,04,    2.90,    3.39,    0.73,    0.73,    3.63,    4.12,    1.95,    1.82
27.66671,85.35001,2016,01,05,    2.41,    2.67,    0.69,    0.48,    3.10,    3.15,    1.83,    1.62
27.66671,85.35001,2016,01,06,    3.06,    3.69,    0.34,    0.30,    3.40,    3.99,    1.87,    1.79
27.66671,85.35001,2016,01,07,    2.50,    3.09,    1.11,    0.86,    3.61,    3.94,    2.13,    1.91
27.66671,85.35001,2016,01,08,    3.84,    3.98,    0.15,    0.19,    3.99,    4.18,    2.09,    1.87
27.66671,85.35001,2016,01,09,    4.31,    4.41,    0.53,    0.45,    4.83,    4.86,    2.24,    1.95
27.66671,85.35001,2016,01,10,    3.57,    4.18,    0.33,    0.31,    3.90,    4.49,    1.75,    1.75
27.66671,85.35001,2016,01,11,    2.52,    3.40,    0.65,    0.54,    3.17,    3.94,    1.61,    1.62
27.66671,85.35001,2016,01,12,    3.29,    3.94,    0.45,    0.39,    3.74,    4.33,    1.66,    1.60
27.66671,85.35001,2016,01,13,    2.91,    3.46,    0.86,    0.68,    3.77,    4.14,    2.01,    1.83
27.66671,85.35001,2016,01,14,    3.44,    3.98,    1.24,    0.96,    4.69,    4.94,    2.35,    2.13
27.66671,85.35001,2016,01,15,    2.61,    2.92,    1.04,    0.92,    3.65,    3.84,    2.11,    1.89
27.66671,85.35001,2016,01,16,    3.79,    4.35,    0.14,    0.12,    3.92,    4.46,    1.89,    1.81
27.66671,85.35001,2016,01,17,    3.11,    3.61,    0.42,    0.51,    3.53,    4.12,    2.01,    1.87
27.66671,85.35001,2016,01,18,    3.11,    3.66,    0.50,    0.48,    3.61,    4.14,    1.97,    1.86
27.66671,85.35001,2016,01,19,    3.73,    3.88,    0.33,    0.38,    4.06,    4.26,    2.08,    1.81
27.66671,85.35001,2016,01,20,    2.85,    3.55,    0.65,    0.35,    3.50,    3.90,    1.94,    1.65
27.66671,85.35001,2016,01,21,    4.18,    4.73,    0.84,    0.66,    5.01,    5.39,    2.60,    2.36
27.66671,85.35001,2016,01,22,    2.67,    3.45,    0.59,    0.61,    3.26,    4.06,    1.66,    1.66
27.66671,85.35001,2016,01,23,    2.99,    3.81,    0.93,    0.69,    3.92,    4.49,    2.02,    1.91
27.66671,85.35001,2016,01,24,    2.71,    3.52,    0.62,    0.56,    3.33,    4.08,    1.89,    1.82
27.66671,85.35001,2016,01,25,    3.21,    4.04,    0.50,    0.40,    3.72,    4.43,    1.94,    1.91
27.66671,85.35001,2016,01,26,    3.63,    4.33,    0.63,    0.49,    4.26,    4.83,    2.00,    1.91
27.66671,85.35001,2016,01,27,    4.01,    4.64,    0.11,    0.16,    4.12,    4.80,    2.01,    1.98
27.66671,85.35001,2016,01,28,    3.39,    4.16,    0.80,    0.59,    4.19,    4.75,    2.17,    2.02
27.66671,85.35001,2016,01,29,    3.42,    4.09,    0.81,    0.60,    4.23,    4.69,    2.05,    1.90
27.66671,85.35001,2016,01,30,    3.32,    3.90,    0.77,    0.59,    4.09,    4.49,    1.98,    1.86
